text_a	text_b	label
睡衣什么牌子好？	睡衣什么牌子好	1
玄色是什么颜色啊	玄色是什么颜色？	1
这是哪首歌的歌词？	因为这就是爱}是哪首歌的歌词？	0
冬天好钓鱼吗	冬天可以钓鱼吗	0
跳舞毯哪个牌子的好？	跳舞毯哪个牌子比较好	1
我的配置能玩消逝的光芒吗？	消逝的光芒我的配置能玩吗	1
纸菠萝怎么折	菠萝怎么叠	1
天上有几颗星星啊	天上有几颗星星？！	1
求这张情侣头像的另外一张	情侣头像，另一张！谢谢！	1
急需小学生五年级500字的作文	小学生五年级上册第八单元试卷作文。	0
满清十大酷刑哪里下啊	满清十大酷刑在哪里可以看	0
淘宝如何卖二手	淘宝店没信誉怎吗办	0
怎样很好的推广自己的微店	怎样查自己的古代名字	0
怎么才能提高网站点击率	网站如何提高点击率。	1
这是什么狗？(有图)	这是什么花(有图)？	0
刘德华的老婆是谁	刘德华的老婆是谁。？	1
小乌龟吃什么	什么叫乌龟？	0
最近有什么搞笑好看的电视剧	有没有什么好看的搞笑的电视剧	1
谢娜真的和张杰离婚了吗	谢娜张杰离婚是真的吗	1
大学计算机二级证很重要吗？	计算机vfp二级证书对就业重要吗？	0
给男朋友送什么礼物最好	给男朋友买什么礼物最好？	1
请问您的手机支付宝是8.5版本的吗，就是在界面中间有红包的版本	红包规则：1、红包有效期自发放之日起30天，仅限转入余额宝时抵扣使用	0
辛苦您填写一下卡号	这边推框，辛苦您输入下卡号，谢谢	1
什么颜色好看	什么颜色对好看	1
天天动听和酷狗哪个好	酷狗和天天动听哪个好？	1
剑网三怎么去五毒	剑网三五毒怎么入	1
哪个网站可以买零食	买零食哪个网站好	1
王菲李亚鹏离婚了吗	王菲和李亚鹏离婚了吗	1
柳树的茎是什么茎	什么的柳树	0
现货原油投资、前海油投资哪个平台好	现货原油平台哪个比较好	1
什么好看的赛车电影	有什么好看的赛车类电影	1
在哪里下载电脑主题？	在哪里下载电脑主题比较好	1
戬浜镇哪里有鸡婆	寮步凫山哪里有鸡婆	0
中国一共有几种语言？	中国一共有几种型号的飞机?	0
感觉有点累啊	感觉有点累呢	1
悲哀的反义词近义词	人性如此悲哀的反义词	0
跳跳蛙怎么做	跳跳糖怎么吃	0
网上怎么预定汽车票	汽车票网上怎么预定？	1
月经不调少怎么调理	月经不调怎么调理阿	0
跪求灌酒女种子	求非主流灌酒种子	0
怎样创建个人主页，在哪里创建，在哪里申请	哪里可以免费申请个人主页	1
我想在网上卖东西怎么办	我想在网上卖东西，怎么办？	1
为什么最新版本的天天酷跑玩不了	天天酷跑下载最新版本后怎么还是提示需要更新?	0
大同小异什么意思？	大同小异是什么意思	1
有什么好看抗日战争电视剧	有什么好看的抗日战争的电视剧吗	1
什么免费网游最好玩	最好玩的免费网游是什么	1
妈蛋是什么意思？	妈蛋什么意思	1
去医院开证明咋弄啊	医院证明怎么开？	1
东方明珠怎么玩？	去东方明珠怎么走	0
淘宝买东西怎么退款	淘宝怎么买东西	0
你在那里啊！我喜欢权志龙	你喜欢权志龙么	0
还珠格格之燕儿翩翩飞吻戏	还珠格格之燕儿翩翩飞	1
爸爸去哪儿被骗了怎么办？	我被爸爸去哪儿骗了怎么办	0
本事的近义词是什么呢	本事的近义词	1
怎么去查询学籍	怎么查询学籍号？	1
漫画中的字怎么写好看，？	用给的字写有关颜色的组词。	0
好看的都市系统流小说	好看的都市类小说	0
如何买股票	如何选股票	1
求初二上册全部英语课堂笔记，急！	初二上册语文，求解答，在线等哦！	0
如何自己治疗痔疮	得了痔疮如何治疗？怎么啊	1
旅游上哪个网站好	旅游网站哪个做的好	1
好看吗。连衣裙	这个连衣裙好看吗	1
汕头火车站在哪里？	汕头的火车站在哪里？	1
我家的狗是什么品种的？	我家的狗是什么品种的，速！	1
北京哪有卖民间工艺品的	北京鸽子工艺品哪有卖的	0
渔人甚异之，复前行，欲穷其林的意思是什么	复前行，欲穷其林的‘穷’什么意思？	0
什么什么金石为开	风雨什么什么	0
听歌都用什么软件好啊？	请问现在最好用的听音乐软件是什么啊	1
哪个软件可以看湖南卫视直播	哪个软件可以用手机直播湖南卫视	1
英语作文的格式是什么？	英语作文格式是什么	1
油焖大虾老油怎么熬制	熟虾怎样做油闷大虾	0
星期六银行上班吗？	星期六银行有上班吗？	1
红米手机刷机怎么刷	酷派手机刷机怎么刷？	0
然后在绑定试下哦	然后再去绑定	1
求耽美虐心文	求耽美虐心文。	1
求一首纯钢琴曲	找一首钢琴曲…	1
日语“不用客气”怎么说？	不用客气日语怎么说	1
酸奶和虾爬能一起吃么	酸奶能和桃一起吃吗	0
小甲鱼它喜欢吃什么？	甲鱼喜欢吃什么	1
如何查看我所提问题的答案	我在里提的问题如何查看答案	1
有什么可爱的宠物吗？	什么宠物可爱	1
请问审核结果怎么回复您的呢	哪一步遇到困难了？	0
您提供一下您的姓名和联系电话，和可用的邮箱，辛苦您了	您提供下您的姓名和联系电话，和可用邮箱的，辛苦您了	1
是用您的身份证进行实名认证的吗	您输入的身份证没有实名认证的请更换其他银行卡进行认证	0
支付宝如何设置每月额度	支付宝每月限额怎么改	1
怎么去铁锈	怎么去香港做胎儿性别鉴定	0
湖南卫视花儿与少年主题曲	花儿与少年主题曲歌词。	0
英雄联盟的哪个英雄最厉害？	英雄联盟中哪个英雄最厉害？	1
摆摊卖什么好卖	摆摊卖什么好攒	1
请您提供台胞证+入境证明/台湾居民居留签注+国内银行打款。	中国银行储蓄卡支持身份证、护照、港澳来内地通行证（即回乡证）、台胞证	0
明亮的近义词是什么	明亮近义词是什么	1
手机套致癌吗？	天猫的东西真么	0
在韩国买手表便宜吗	韩国手表便宜吗	1
我的爱人是谁！	你的爱人是谁？	1
开网店怎么发货	开网店如何？发货	1
张碧晨她说伴奏怎么下？	张碧晨她说伴奏	1
很抱歉给您带来不便了，信息校验失败，辛苦您核实一下是不是这个证件号码的	很抱歉给您带来不便了，长度不符合，请输入后8位或者完整的证件号码的。	0
求好看小说推荐	好看的小说，求推荐	1
天天酷跑怎么刷钻石安卓	安卓天天酷跑的钻石怎么刷？	1
你是穷人还是富人？	你是富人还是穷人？	1
这是什么美剧？	这是什么美剧吗	1
在校大学生创业能贷款吗	在校大学生可以做创业贷款吗？	1
重庆是属于哪个省？	重庆属于哪个省？	1
关于电梯的问题	关于红钻和黄钻的问题	0
我是一个女孩.现在被父母逼婚.怎么办啊！	父母逼婚，我该如何面对。	1
捷渡行车记录仪怎么样，可以吗？	捷渡行车记录仪怎么样，好吗	1
茄子怎么做咸菜	茄子咸菜如何做	1
完整的近反义词是什么	完整的反义词是什么。	1
鸡翅尖怎么做好吃些	怎么烧鸡翅好吃？	0
鹿晗代言的是什么牌子的面膜？	鹿晗代言的面膜是什么牌子的	1
为什么下载了艾尔之光玩不了	节奏大师玩不了了怎么才能玩	0
找工作哪个网站好	找工作的网站都有哪些？	1
百度私信怎么发的	怎么看百度私信	0
吉林农业科技学院专科	吉林农业科技学院的学生	0
圣诞之吻歌曲	圣诞之吻所有歌曲	1
如何学习英语口语？	如何学习英语口语	1
你是我的眼原唱是谁	你是我的眼原唱谁	1
小叶紫檀佛珠哪儿买	买小叶紫檀佛珠	0
痛风穿什么鞋	得了痛风吃什么药？	0
如何推广微店	如何推广好我的微店？	1
适合女生的热门专业有哪些	适合女生的好专业有哪些	0
现在有什么好玩的单机游戏？	现在最好玩的单机游戏是什么	1
手机上下载的欢乐斗地主怎么切换账号	怎么下载手机欢乐斗地主jav	0
脑筋急转弯，什么腿最长？	什么最长(脑筋急转弯)	1
如何让眉毛变黑变浓?	男人如何让眉毛变黑变浓	1
空调什么时候买最便宜	什么时候买空调最便宜	1
您现在说的是这个账户吗	后续登录这个账户操作转出资金，辛苦您了	0
什么牌子的八宝粥不太甜	什么牌子的浮漂好	0
酷划赚钱是真的吗？	玩手机也可以赚钱是真的吗	0
葫芦娃修改器账号分享	葫芦娃修改器怎么修改宝贝猜拳	0
中国的历史到底是不是真的？	中国历史灵异事件是真的吗	0
马航有消息了吗	马航还没消息吗？	1
今天北京下的是什么？	今天北京穿什么？	0
开天辟地的辟是什么意思	广辟是什么意思	0
喝咖啡对男的有好处吗？	喝咖啡对人有好处吗？	1
石家庄什么地方好玩啊	石家庄还有什么好玩的地方	1
淘宝助理怎么上传宝贝	如何用淘宝助理上传宝贝？	1
生肖兔守护神是什么？	生肖鸡的守护神是什么？	0
张杰和谢娜真的离婚了吗	张杰真的要和谢娜离婚吗	1
思念痛苦吗？	思念最痛苦吗？	1
李易峰的照片！	李易峰的照片	1
大家有谁知道这个女优的名字吗	有谁知道这个女生叫什么名字吗？	0
夜店是什么	夜店指什么店	1
为什么男人和女人不一样	女人为什么会咬男人？	0
抱抱睡是什么意思	我想抱抱你是什么意思啊	0
水果什么时候吃最好？	水果在什么时候吃最好呢？	1
什么牌子的牛肉干好吃？	做面膜里是加蛋清还是蛋黄好	0
江山易改，下一句是什么？	书读百遍下一句是什么？	0
您只需在线稍等即可	可以等待系统自动进行处理即可	0
长沙那里有驾吧	长沙的猫吧在哪里	0
艾草是什么	艾草可以治什么病？	0
洞房是什么？	什么叫洞房？	1
邮箱或者手机号码就是您的登录名	亲～现在咨询帐号ＱＱ邮箱帐号不是手机号帐号的	0
自己洗车怎么洗	洗车房怎么开	0
这个萌妹子是谁	这个萌妹子是谁？	1
人迹罕至的罕至是什么意思？、	(人迹罕至)是什么意思呢	0
我舅舅女儿的儿子该叫我什么，	我儿子叫我舅舅家的女儿叫什么	0
太空灶是什么	太空豆是什么	0
迎春花什么时候开	迎春花在什么时候开	1
穷的男人能不能嫁	男人什么时候不能碰女人	0
薏米红豆粥减肥	红豆薏米粥减肥吗	0
您按照那里操作就可以了	小二把操作方式给您，您之后根据操作可以吗	0
广州哪里可以烧烤？	广州哪里好做烧烤	1
旅游哪里最好玩	去旅游哪里好玩啊	1
国防大学在哪里？	国防大学在哪里	1
空气净化器如何去选择的	空气净化器要怎么去选择的啊	1
杨子和黄圣依是什么关系	杨子和黄圣依什么关系	1
中考录取分数线	这次中考录取分数线	1
北京买家具哪便宜？	北京买家具哪最便宜	1
上海话搞伐好了是什么意思	上海话的好伐是什么意思。	1
什么手机软件赚钱最快	什么手机软件赚钱又快又多	1
谁给喝第一会所的邀请码	糗百糗事百科求码	0
您好.您通过邮件提示操作就可以了.	邮件的有效期是7天的，您可以在方便的时候上传的，辛苦您了。	0
仙人掌吃了有毒吗	仙人掌的刺有毒吗？	0
怎么用手机打出特殊符号？	手机怎么打出特殊符号	1
在工地上受伤，怎样赔偿	工地受伤如何赔偿？	1
关于爱学习语的一成语	一些关于学习的成语	0
谁有可以在线看的网站	什么网站可以在线看那啥	1
华为手机质量怎么样？	华为手机质量怎样	1
撞车逃逸没有伤着报警了怎么处理	我撞车逃逸后三天了怎么办	0
怎样可以让皮肤变白啊	怎样能让皮肤变白啊！	1
宝剑锋从磨砺出的下一句是什么	宝剑锋从磨砺出的下一句是什么？	1
日本人那么变态	为什么日本那么变态？	1
怎么折小兔子	小兔子怎么折	1
这个平板电脑怎么样，酷比魔方	酷比魔方的平板电脑怎么样	1
请问这款手机是什么型号	请问这款手机是什么型号的	1
洋葱发芽了能吃吗	洋葱发芽可以吃吗	1
婆婆妈妈是指什么生肖	婆婆妈妈是什么生肖蛇	1
求做一张小说封面～	求做一张小说封面。	1
哪个是网页游戏绿色平台？	哪个网页游戏平台最好	0
怎样能让嘴唇变红润	怎样能使阴茎变长？	0
周星驰和向太是怎么回事	周星驰向太怎么回事	1
这个是哪位明星？	他是哪位明星？	1
这个是什么标志？	这是个什么标志	1
推荐好玩的小游戏！	推荐个好玩的小游戏	1
骨科医院上海哪家好？	上海哪家医院骨科比较好	1
工商银行网上银行可以直接买理财产品吗	农业银行个人网上银行买理财产品安全吗	0
辛亥革命是谁领导的？	谁领导了辛亥革命	1
